order_id,product_id,seller_id,price,shipping_charges
w7tLlv02st9P,lR40PyTjr9TR,9fFFM6RBxCkT,367.0,18.36
XPAyyqPgdUGm,DrUO9n3zMNh1,OuYMuhcH3J8W,266.55,6.87
pdtTeICTq2X6,12iD7S0pbbnq,Ee4IZ22aaNeX,51.19,47.55
YvEx7TUxORwN,5a3fOLvOnQ3s,coi9xkdo66JI,102.8,107.23
SRydF7uEsYo5,b9kI6iE6fxla,6Sep5eQn5vul,151.8,82.29
epTMeELoh4vb,OB2wfiEeDTZA,Ut4TYHjqVpOf,124.89,6.77
JxFZB1usXRIi,qIV3sKc3qQqm,K0qPVGdA91KO,590.0,9.62
z1D4BzEWfFwp,1CzLIDzGTDBQ,GU1IRg0p4O0N,224.9,36.8
l8EpIHbnYEUr,k0tXJd1I6Atc,EGW4UK5bOeEZ,119.98,44.34
wS7sIDeMCAE9,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,36.77
0T1Eb8koeri2,ZvqpPIcpiYHc,ItYhqrkUww7D,949.9,61.1
vfNxgOtJzNl2,mtOPKa8V9TeC,yrRN2gKIgYet,153.4,29.68
46dW5kRohw0I,zcqEYZK4gS40,16pMg4KJ3hIj,719.9,50.28
ToPPSfYsLsd6,RewgygkwZXlY,nhZiNyvHKd8H,164.98,51.02
SZvvYKLsB04z,1Lv85CQ00iGe,RKad98cTxhSb,259.99,44.29
Lrjjvr7wYwfK,n0BUMKuOZ4LX,giqDC4P2HqKt,597.89,42.17
s9qYpSL1OP5N,2F03cbe05LrY,2a07LobkzHUx,820.05,42.58
X8vTRnc7unAz,JKV3slbdoXRc,NL7DCrvV2aOD,220.33,89.34
KsnOSLYOQeV0,b3iL2hrkEkmj,qyQQBBHPmKZe,22.3,4.27
uyLbFmA4lTJx,fEPkKQygVFWC,YmrGRjpmFizB,148.5,62.81
gsLoJy2VbEQ8,8uaRGUvgnaW9,J8zCrgNURNmv,145.69,32.34
LYnd5kcmkd7Y,S7MjLIOhJBIZ,UOGIrJtSldvd,14.1,53.29
2G9V43WQCxXX,eeyWjfrLde8T,QBnqN8st5If7,2139.99,54.5
NtqeVQzLEC6y,9SgyuLWbVcXq,GitjiMgsR0ch,620.1,28.43
KSRyyxz92KbN,1hCLUhPpGfxl,5Ja2lH0N2OZt,475.0,49.72
wbawhYwZaqVv,WciyMxquwo1P,SgeUigb5Vbiv,252.99,2.18
3DiutxGznwNW,MBcT7U3vZwoR,yGbPyLPc8PmT,2899.0,20.9
afGG8mOXttaE,Usi90p4RKMY1,Mi2ZCclAh7t8,35.35,18.88
jtK6CxCtvq08,1lycYGcsic2F,l1pYW6GBnPMr,548.35,8.16
Enriusg3DLeQ,FkrbFsVhfeOO,qI9UblMbsm1o,51.37,11.04
ss9NXNQlHqyr,JPJ66l1zE5Yh,MvBLo1GhlfWv,2.2,5.59
ndGG04Rz9qMU,rHSTHjYFnJS8,g6AdzghqF6DD,299.99,54.42
274z40xSPhpw,Bm79EpNbenRP,rHOivRao9zF1,518.18,30.66
ByP2JiZogime,lzbS8lCdvKyH,eOhcPgdVKUYw,399.2,12.06
ATRTAy3OKWpL,Qf3jXDCJPvkJ,HaUIinFOemaU,68.1,91.74
D3EG0Qn1kkDN,pyCtyCpiCiiG,yxfgQLIrpHFD,161.0,47.55
ce9RWX5wNT9e,lZBHUSWZRtpV,2jTASjIU2rIf,694.65,39.15
IFsFH72g3aa2,GFFk9oSHxhFa,Uhxp4jLBVzJq,128.99,9.84
mtqu0SPJGX6e,jnXma84sdmEb,saoccvlbGyxa,101.75,14.9
tpNmuzpsGmtr,sCONCvmO1cEY,0Mzbc3aACMOQ,136.9,12.16
tsVQNmcLslmw,hrjNaMt3Wyo5,r7VxefoTVHbb,692.0,46.76
or6xww6hGFKK,woRFqW2hl8Di,rA6aq9wj3MEo,114.62,46.13
2nAriZw0wvmb,XZvluYq520eN,JcRdnPnWEDp7,114.97,6.18
P8grvtmxZjDo,brKswOkWPtqO,K0qPVGdA91KO,161.0,38.63
ij0VQIu5sIwi,a1FpBzopPSp2,7JtHJ8kiNtes,579.0,34.33
tUV2UshWbvWI,QNeXfWVr0kCV,CutJkKSkib8L,399.2,55.54
fRJuFhKyoaRU,UgkSjxoiV9Ev,UOGIrJtSldvd,252.99,50.83
YHL3ofdVPsBL,smAsM5l7gSXP,Uhxp4jLBVzJq,102.48,82.01
IiGbJZU88lrF,uAoOMo22UMav,IWOf3FsBgQtM,145.69,89.73
aWoVZc7pbFNE,dj0JydweuZ8c,5FvGdji6skxT,820.0,21.98
xk0behZs7DZv,f58wqfqFqpZI,dMvfk1IQQJPl,33.41,38.45
s3ABh2xGfKYm,uAoOMo22UMav,IWOf3FsBgQtM,145.69,55.54
jg8JSluSmHrO,Ig2V2mwppUs5,nQlmkVGs3xYh,36.3,29.66
IGXNoR5yUkdr,U1HJ4ZwqC4Kb,RKad98cTxhSb,779.0,10.68
l97onSW4A0FJ,UzCmlPrWCCN1,dueCajRNsGcT,311.95,13.17
h2njkCbIgl2Y,qfavryEey9HB,COsMF55fuZCX,84.65,67.22
3rX8Ff8Wyoed,iRfmqpDKq7k7,ruq0u2ZpAMDr,107.63,24.64
wDuMfBuYIEqj,QkmWaHPC1Fms,7KovPWNcMm5O,148.5,48.35
91IEF5fWLq4S,BI8QmAkws4Qf,Vi9PyjHkweeA,161.0,51.45
lkLzwSVLlNA3,0vbEvli2JYJu,RKad98cTxhSb,95.03,22.24
VheS1Fie29Ah,ZW9Y7gsbYCnM,ruq0u2ZpAMDr,128.99,12.59
aS3LsXa13a9s,hJtep1qEjFEp,IjlpYfhUbRQs,46.89,48.82
qTWqTXKeElsh,s21xgsfw6SF5,8Wa4TXXm4Hcx,181.56,6.87
hskmRU3Gyens,Jshtvghk4zji,6ywUQmf7ylJv,741.82,24.24
3KYGHEaT0A2D,hjBgY9PWUPh9,rFT13UJuGo0Q,236.0,37.16
GdXRZid0ow49,Jg0goz1MnzTW,9fFFM6RBxCkT,34.0,40.57
uICGA8MBnCCH,ktHbaUWLPcUG,eOhcPgdVKUYw,266.55,21.98
eaw2bA9FPw6s,ORTpXVT4OQmk,CutJkKSkib8L,87.99,6.08
kNcFaB6Okla4,n7Cpn4dSlDZn,6SEfGu8XEXxz,171.9,18.54
GmeLlmilyzXX,CDuJDwStnGwQ,2jTASjIU2rIf,75.25,45.83
nhdHLzAN9lGv,I49K4gGqZ5IZ,TYjqftf9KoLM,692.0,6.77
85OtGogDfuQ9,lIf4126Q8hrD,c5SvhEe8chAa,67.9,20.9
x1lgWab96gGG,kMT3xAt3xcC3,6jg32h1EZAGP,126.63,65.77
Ua41eM8bb762,EygUoeG358cx,VbjjOcDj2sUH,311.0,16.46
hGKWDt4HDgaL,ANT4x2GMiSmp,coi9xkdo66JI,156.9,21.19
YQ29zCTJlTtq,7d9MrJTvkaUa,0tBoRWzPdf1v,75.25,22.09
Znpob0gE66UC,gQVJIQVJNTjN,xl7zYo0PtHpY,515.0,61.03
TnVfe8b6uj7x,fJOMyLSpholI,ruq0u2ZpAMDr,127.77,55.95
QCotEy76xNWv,mXo01Jhy5ByZ,yWUu6WhwFUAg,100.0,57.95
aJJNy8uP4XxB,244LImxw0sBO,Sw86en7yweGi,37.89,49.52
wDx6kbp7KAbH,Bjk76Q3LTCt6,03udyaVfPg3w,960.0,164.84
pCPclfc3hnRs,2aDAegLQb9Hj,oI8R7WsNWWBc,56.7,2.46
piBlpjyphn64,Ar6zLmUXYsa7,Cyl6PGvB25KG,109.82,51.45
dBMThe8SI67l,RYQa0YId6kkA,EGpv4plsYpt1,419.9,2.46
g6f3OtkPrW20,Lcc3XKSxCCgn,GitjiMgsR0ch,188.8,77.6
9WjpyEhQGGIv,ERHVaJoeGFkF,SixfIXbZXuJK,849.98,44.91
sGBTgC6jLo1m,gSj68ImDxHcE,dpHA3dc6R6A4,314.8,33.81
BLHZL0urSanS,6nKFtA29fAzh,EmVwqW8hWMQ7,89.1,133.27
n9czpUiLtD1e,7grztYpCkySJ,K0qPVGdA91KO,1589.0,25.36
GEcsDdDwle3P,iAO1eeHGftpb,luzDO2kXE6wp,49.97,87.11
LmPTA5DBIFrd,vKhzx0UChCm0,yWUu6WhwFUAg,357.0,143.45
zulxl0MTazu6,hqX5zybakKuo,UCE3Mf4XAd26,63.6,17.44
7dAWJKFSTp7c,lPFR2RELofXN,X7wb4RXxnp7y,820.05,2.58
WVyrLmpWxibp,yMPND9GpXOsI,2ZJaGRSW74BZ,34.2,86.33
iPRgGnPRmyjv,yTqIjN3uNdkF,RKad98cTxhSb,56.89,43.1
9xBIkM5UQKVu,necrrbMNcbik,8CQ9epWunOJD,820.05,67.11
4skbpmsT2oRs,dFfxKVAAHzml,4mKqWzXFLaBt,310.01,45.53
TnNFS75hvBtW,SbIQgEZBlN2Y,J149QTU1F34n,42.89,2.46
2SIMnov9bSSe,kGjgZHdlmRRN,ygJs6VPSMZTk,95.03,19.83
uGk2uas9wf26,J9ZamSRBgHq2,UOGIrJtSldvd,178.0,14.02
BWN3xHdfY5DG,NHyp0l7Ib6k1,8cMMpAAFEsxE,36.5,34.33
JRQHrcWBWTYo,UdEbMY3pEMPa,yHsOFiqVrV1u,198.5,171.5
EPvcxreqeLj7,8Ft5Hspl2XY6,ZsDn106jXrgr,66.89,30.66
QHZThPP1X8E9,6C32MuVaNXxW,bl8PTwqK0kvN,42.79,18.19
zGPiGnWVUNzp,njv8fatZnFuR,7afyCfXk0O0m,277.8,21.69
EubNgRzmm9Qv,Rpjgu5JH6jiL,X5fhqRmuvQ9Z,38.94,24.64
sojaK28NHyIg,G3Xzx2T7v1Xe,yJ785hbwK2Jx,99.35,25.98
WIiFhSG1PE4b,tPWCc8fFVx3i,LWDhDrMk55bN,22.95,36.68
09nukqVYHurA,WlniYoAyjfep,5Ja2lH0N2OZt,319.29,17.63
wVkQ3ikRBtuM,ZydxPu77uV7r,ESs66EAdIPaF,692.0,14.51
Ea5OfU3ctphq,hgf0UrxRwYQI,pxyYUYfBOHRj,75.25,42.11
NScfyEnNd8Xl,IxwFeVLApOc8,dikNaTlK8yGG,178.0,22.47
1hdEtU0EjZ7g,IzOg14lXvYMT,IDzNWbxrXbf5,509.99,32.34
zNk6l8cQR4IS,EG4wDSpFyTth,TuPm19CMKvrM,58.1,321.46
hl3tNezhAupu,TZBEOraeAiL8,1DpugyRBC5sk,188.8,148.71
LDdJMqlUcqI2,vBqD7bt2NRcZ,wYEsFwaY8Gxa,217.99,112.43
HAvCsHDi2JiA,sHclVVztc59d,AHG0TE6bRNNY,311.0,7.12
d48HYprvKcnz,N0i8Xp7n4Vj8,I4ffj2osK42R,359.6,104.08
ciVoXs0tP9R6,K9inDFpRP1Y5,nQlmkVGs3xYh,95.03,71.17
vD00cctN7oJK,iqiHNv0hjYVK,RZd60bQiKL88,72.4,64.55
MlOyeBeeZqA8,gPcgQy5PcZcR,skSdK1oNLelu,395.6,26.23
fj9K4HgafHsN,tHOpSumFQqGU,lVjwXH6k4uV9,119.87,30.66
8ERfIZbJtyHm,JSf9OtrZlVSW,2Vzr14MB7bRD,100.0,13.5
wRInkHCB1Iqz,iYtbAcABXKIp,A7s2wiNKJ3HW,453.7,38.66
5TTouGMq6krN,YCpq3aUcQkWV,vMj1eiZhnQ8K,223.51,44.4
UfTnt8SkHIyD,LACwfilTTi3G,24mjkJMrK51h,23.1,14.08
BOzipjjnRwJo,ajtPdPNFRHBo,N5BGxhFNHIz2,13.97,27.26
NBoTErOTYuRy,3Pkmht3S83Ya,2Vzr14MB7bRD,199.96,58.51
Yiiw2kWTasUA,5J7az1rwth4i,yGbPyLPc8PmT,1094.04,58.02
JilQLc5rImIN,cfZ1ld2dBK4x,2IxTbqKqgUdA,165.5,8.95
1goBzFRmjhXF,KiLOR5XLpabf,VEpUiS8q8p8X,167.0,6.87
3E4V8pbR8IWi,6j4aO09lRz2o,e04MSACAuPpW,820.05,8.29
NGxLJzkWJ34l,NsfeYmlD6FXr,0IrmNDkZ8lJi,127.77,30.66
NhXEhI8smk8Y,irKpznocpsvf,N5BGxhFNHIz2,234.9,39.75
L5m7KnznfT0q,x16NGPutIClx,cdhcscON47ip,24.1,6.08
13tRJsRIWgrF,OGMZzCbmktxS,J8zCrgNURNmv,100.0,35.11
Y45ezVwnzBe3,ymZvN9XtTHxn,1D2cEU39QPD6,111.27,50.28
AlA8sco6nMaq,kbaoSmgfO9zQ,yGbPyLPc8PmT,14.1,55.54
PZZ9tZKxUNGV,deSXG1fhabob,WTbhLip6Y9IF,278.9,8.79
ulm6i7aznVQB,8IY9udy4HwL3,e04MSACAuPpW,182.9,20.9
sSS5h6sMvchL,TdryLJINHQ9O,dQCmV6mcOXGX,109.82,55.54
p1huXOeIg6ns,JEmotyVCbAoc,regXXvWjzQLh,231.27,63.2
LKDlJk4yDwFZ,HhAtKukEU7VT,UOGIrJtSldvd,104.4,50.83
Ww7KHRTn5TxY,PP5cKHUvzDD5,hthWZFIJJoJh,509.99,30.66
ijzuwMa5s3wb,IdNW3TEDg5mG,9fFFM6RBxCkT,18.0,35.45
o8xobT5Vv3Ia,t23argoZ7Y2h,l7dKfvHZDuWA,199.96,23.9
IlP7eTB7MRQr,7jrXMrawS7N2,5FvGdji6skxT,548.35,34.33
TWKuIp5SaUHq,cip2jHhMY4pc,bl8PTwqK0kvN,849.5,9.38
96OmGYv8oLVT,bAECdB9cQLjP,yHsOFiqVrV1u,597.89,37.93
C1JsfMXL9l9k,rpc533nr2KMl,4Qi71ZsjOJIX,125.46,47.92
tzZBo1Mlx5Bl,MJd5ysuJ9wF1,TuPm19CMKvrM,114.89,69.23
gBwxcYx08ZLf,KCW4oRj0jrgx,TONxC5aLQqev,420.07,33.9
nI6AKDxX1RVi,x3Ye2OzgvQhi,cc5CiZSOFEF6,231.27,54.34
Lc1GDKiy1h7H,rWd50wuwO4ph,EBlT8yDwSNrA,55.83,56.8
KixSYibpoX2L,iFXLSdqRsrzS,jGbrPrvIPGEG,129.79,14.18
QLdMQ3ujMoiQ,JZqSXXjnsFDr,olv2giLOoMuz,115.52,6.87
0xrR7Ez0JL1M,BCER9EDwpGjr,gsjT3buFXEKe,7.78,134.17
ClwXKXjDi9eE,rXNJbFxRduNO,X9atHDCDWlxb,802.14,33.92
iyCzHz3LDmoI,CUqsetJc6PtE,8CQ9epWunOJD,220.33,55.54
K0vSe3uXdl3W,yf4kzr6iA3YA,FcSUChvnaTB8,453.7,6.87
YMeMTlLWCx8D,ZcmkLBe1zwC5,qnplB5uiTm6l,0.85,17.55
Yx8D4fiS8twY,hfeqnTkgsdQt,p2CXmXZgANxg,589.0,6.25
11Z9bdBhrXEC,Rr4bjc79Exdc,ZdLx9hwnjpgD,187.0,19.16
ivRfRfwW3T6X,bGn3U6OmHm7a,s9PULoMk80qE,849.5,16.38
ss7g6V6jUtPR,XqmdGKRbTetH,lbmduirZT5rh,51.8,18.17
60WyP7H5dwtO,THMOwgOoQJH8,WjEwhmsH2ERN,2689.0,60.01
W1qedX9iPTm2,S9aGFm9OfTGa,VEpUiS8q8p8X,176.8,47.55
nNmkPk03dukK,Bk298F7ml4Qz,xZEOUA3TZCdR,70.23,116.88
YFM190RB5OlP,58oJAdWffkyQ,NSTd0PXlulDm,107.63,6.25
410xjGccgK0R,TsqmCrifZsfo,MoWR8NICqjT1,49.7,40.35
b5Z2GD31RHDC,S7oQyuZzGZek,1tQEjUJuOyJ8,59.65,15.78
hyRFKjxmJRLb,Lfc1JzFGYl7V,OQoNv59tH66h,48.14,73.78
6Fw6dWHXYKvl,J0QU9OSmXctw,luzDO2kXE6wp,49.97,12.84
EN1UJV9H1ZJX,hvOBhSDo9LLZ,16pMg4KJ3hIj,111.27,67.11
pxYJdqjgjUui,DFnA5bRlbU3i,ZsDn106jXrgr,28.55,26.16
QjRAnpBft8QN,2QbjRpmjbf1Z,3hxLpogKUphW,126.69,167.04
ZBYQFELjBL1G,9GQoFcKJHapK,coi9xkdo66JI,106.6,42.85
NwnaLGdvKNFS,EscTWdMXmiui,7OKhjPME8ZK3,150.82,27.56
BdXP1wOIYBHw,Ph7gx9xXX1Y1,e04MSACAuPpW,42.89,116.88
OaKwev2XRBFn,fnpEJmNALuAZ,QgSPgHi2XQs8,17.89,35.72
zFeIqibmeixg,vg9strVy5gfC,yHsOFiqVrV1u,125.46,20.67
rUSuDK6Yt7Pj,4p8rSDRkrmQs,NSTd0PXlulDm,107.63,63.59
KRzJ3RMVTznL,8J8YIZXGpQkN,DhnYfWO3PJ5F,40.8,48.65
Ds9TdnX7jwPj,XrAJY9MWFTjE,QwTHQ3NRUJGs,128.99,9.84
pWgJ877IN81l,ojKOZNiAjf83,MD95fJyKH99j,56.0,83.75
KrjjVyPamoBj,Beg0Nn0DnaDc,bl8PTwqK0kvN,404.88,20.02
s9BKvZVFwMve,SLtFfpI7Mg8E,UCvDcxgDaMv5,50.99,8.37
5OkOGztB9QJi,sUW1G1LJEO7Y,tNJnfkCxzhmN,107.6,7.94
3yOuteMKhDNn,9RgMq5eVloUQ,YVBAT3QqF9Qj,319.29,16.45
AZdWu53at4yr,ACfLLtAY0phn,s9PULoMk80qE,34.0,37.42
igIc4lQHMjsc,HIZsH5LARfJi,TD2AMTmc5Ixg,238.64,34.33
CUaD3QCmNL5d,9vk5RhuIGpAs,d3UkhSmgUAO1,100.0,17.5
5lhs9AXJPne8,ApHDEuubLxL9,AvTLykupHOIB,36.5,70.82
LqEr1y4tFYNz,4AKqzNquUAiM,oGYw3FCx0i23,2899.0,12.28
eFKDuZ1AftGX,lJ5QXXw9k2Iq,RsUgQvBvc24M,300.9,41.75
pKk79209Qvvx,6STj79byDKQz,2UV2zaeUhNyA,574.2,46.49
KnUOeCIJHyKg,lJJVfNOSC5U8,oI8R7WsNWWBc,50.21,13.66
cBctmTNmZgjg,v8wYHyjJmg7e,JX4iwTS6jjJU,181.56,34.33
wSnkNdbGA6K8,2cZjqU0RPagN,RQyYS0btTCW3,106.74,60.07
cbE0qMFSNosU,nHtbuH9WMBnD,2Vzr14MB7bRD,164.98,22.56
mWUqvyVmSDxk,pIsDRb4xbzyD,GwHrbZ3UqSSL,345.6,51.58
AxZFq8W3EdO9,Ku3LEgvPaVOo,HQ4j3Fr6B61e,110.89,73.57
PoEAmjRDR7ez,znQ3QIi09quu,qeM9i4J3ypy2,100.0,6.38
l57QQbrR0nSO,20FNoqVagwUj,vlLUp3U56e8x,151.98,96.28
jqIz1mCdQjMv,kaY6lzqUNfKs,TtTd2zmwbxLD,225.9,15.67
UkQh8kIumSWz,nmpFOyqD7gn6,yHsOFiqVrV1u,42.89,28.7
E12N90IwOKtM,JfP66NX0Lwoo,SixfIXbZXuJK,379.0,47.55
V0IOHA9MhMbV,Nri309QhzXGC,uWD9LoTnGKSE,475.0,50.15
vkdEsDMrQZ3k,2MlR6YYA2eKE,qdZFE3HAvLdk,104.8,14.67
gPXfr15If6DS,qiU6uljqd8aK,tNJnfkCxzhmN,114.62,22.52
IVYXmZnQRy8b,97I7i6BQRjqd,AHG0TE6bRNNY,98.6,55.54
3jQT8W8MhUd3,upDtli05nhPl,2a07LobkzHUx,395.6,39.79
WIV1EdfyeVug,ZlbEZ6evRqIi,uHhpOBmvWDav,44.95,32.81
huB0qm7G1q3V,ucNBwCsBtm5A,NYvU1i0tMdDR,97.05,24.44
JH24uaGOrmQJ,v8wYHyjJmg7e,JX4iwTS6jjJU,42.89,30.66
mRBgFD6ZRiHk,QQh3add5yA42,8cMMpAAFEsxE,97.07,47.55
4qsE0vFC5iq0,kgF2KLJ8Ao3M,3Q4DoxWsVAXa,37.84,12.28
aZRdYEkYrViK,aDeQNRmN3mXe,AHG0TE6bRNNY,132.6,2.93
cTcjGEhm6Vy7,aIJvWUczYYSK,jr5h8sSfCvnb,63.2,34.33
6xhAr3zxTbqt,mYYGFVCYyUnh,8cMMpAAFEsxE,26.91,38.66
hNhYR2io1p9z,CMsu6RAtEMSu,kJEFisr2CqPX,2899.0,61.32
YTcCZBPsmo54,qc7qsR0EwKsu,QCEl6L6sv1XO,1476.3,114.2
KAo4R2D60eiy,bCk4GH4hlq3x,lAnSOSAjk3Uz,109.82,161.82
HT6hXmg5FG0L,yifYVWda6kIz,4nyyi5gifVI6,95.03,13.01
iwRXsLd3N0v6,9vNv2asjrraU,8CQ9epWunOJD,890.0,38.66
QLJeWYTr4X2E,NLZz3tkZWRbf,IfkTaAAVww4a,145.6,10.85
ADV0Na3CEirV,FUzgnbmZVh0s,nQlmkVGs3xYh,75.25,29.99
yzyfOkwvFWek,5VHbNwbnpOHf,g2syaRzQEltv,123.95,47.18
DveDgZMXl7ze,pSqmZ5ursPGa,TuPm19CMKvrM,72.4,13.8
wHxl3w1wkIoz,SLTlrWtcYt1m,r7VxefoTVHbb,4099.99,41.41
Rkapa7HCZKNa,VN6KvZ5IB5Qy,XEurPdGwwrtN,48.05,57.27
hkoY0XiSsF8F,0vbEvli2JYJu,RKad98cTxhSb,95.03,22.24
s2VAl8V9J3VZ,gCcVSdlEOuof,Djfhy4pnkKOC,188.8,23.3
SkNm4fVsnr8X,7BTNCL6fnmaw,78sV6I5nExj0,399.2,47.73
uoVJvgzX3jto,iWEdiBoJN61D,Djfhy4pnkKOC,679.12,24.03
9HgdHHlYSVir,kJSZRJNauG5E,vLWjzgEuN5Xb,63.7,4.34
GNIjclUARviA,uUrobpzVuT2M,7KovPWNcMm5O,42.1,13.18
7TjwiTkjcFb2,mc7kVFestrTm,9OW1ODEpHxLL,125.46,13.81
52Pm6Ld2DwUL,jnEQEVEWech0,kT4UPkqxjZhU,74.49,17.44
aTnR3F01SQwV,G671H5y7C2bE,CutJkKSkib8L,509.99,10.32
JjJchgcjHzT2,LBsxs2quBrv6,WTbhLip6Y9IF,12.26,25.28
CxKl9kbcw5FY,sCONCvmO1cEY,0Mzbc3aACMOQ,33.41,7.82
yte66Rz5dgSc,duR6IjZ9z7JG,nQlmkVGs3xYh,849.5,70.34
i4HXyTNUHSg7,6QnHgfwXW1V0,j6ZQXHPSPppN,403.9,38.66
gVih1S8nkc70,sCONCvmO1cEY,0Mzbc3aACMOQ,517.65,40.34
gZMLO5aUDSsS,ZWyg4uNWPHjJ,yGbPyLPc8PmT,2899.0,32.34
DR0wsDy5a0kv,ywGdJ4ml7QdM,2ES2pcjMcu3D,66.89,86.74
kOGwkQkTbd34,mpHaQAAytWzs,8cMMpAAFEsxE,142.2,34.33
1vuJ5SDWceTd,em3HM1GpHKEn,7aCGgNx3FvdH,335.99,33.42
oxhvcgtvxXYf,Ss6xQJTLAKVl,fsdM6QZEnGMM,144.56,125.47
QqZretkLMZww,YVnBYb0jPnGN,NFUo7mzHc8co,597.89,19.63
xIDPa1pexQ2j,e6HtaJ8b2Qp2,l1pYW6GBnPMr,820.0,32.34
37A6eztKDI31,uSXTAAxhIzVQ,WTbhLip6Y9IF,574.2,3.51
lHaIQXLbW5c0,T5FmHi8Wj3v4,K0qPVGdA91KO,220.99,9.23
5tsdMAja6UPw,X2YV6o5V1d5m,luzDO2kXE6wp,49.97,34.7
aeEPPLaRUIIh,kGIpx1PCKnCX,XBdVUnz7f6mw,820.0,20.9
XnIgnWczXlHK,nQflyEP9dhCR,ruq0u2ZpAMDr,128.99,17.52
B0qlPddrm4bo,qtf7eOqdmMdB,SgeUigb5Vbiv,359.6,123.44
ZU57W7w9AGtH,tcnZOsp1ppzr,qnplB5uiTm6l,37.84,110.04
bqtSfh8Y3kor,5RlYnlEhpCUL,YVBAT3QqF9Qj,282.0,0.07
j8Zqarb9qb7w,TKNiFZxm7gs7,yGbPyLPc8PmT,113.49,89.83
k0wPwL9pQYJl,hn7szEJHw5LE,2Vzr14MB7bRD,18.04,42.05
XbJPywdP8e8h,2RzOJWdp6ZVD,XLxN4hdOlYco,52.0,20.9
Pj0QWHHCsiO6,4r48RpCRT10v,iAHv4pnPzV5r,14.6,20.9
jtsaCgDU5MXM,ev5SGnFOKVhR,rFT13UJuGo0Q,78.5,52.83
P0f8O6ih0tpX,UgkSjxoiV9Ev,UOGIrJtSldvd,56.89,20.78
gkeX4dMhGlf8,jd566t2Yfxs9,2OKpERwpfsx6,849.5,16.38
KZu0nWtq9sCX,oWt4r9r9oC1i,kT4UPkqxjZhU,231.8,67.11
KFXqShAeyIHd,ro08JPncYzLh,r7VxefoTVHbb,4099.99,67.36
QveEyElZHaJC,b4fFxCwz1RDQ,MdWxBEep7ZnV,283.0,32.95
OmYU2IqnVRL7,HhAtKukEU7VT,UOGIrJtSldvd,104.4,50.83
jU85VRpX9fEy,pIsDRb4xbzyD,GwHrbZ3UqSSL,345.6,67.53
NWcyOx4HbUMU,Ew5bxCWrPADj,C6WhdSZuLC8r,198.5,82.7
0HLcXeVLTZhd,GrlO2xmgCJ6P,OdnRCxXEzI4n,94.56,12.35
6ZxQluTPQ36v,tJaHtiDfeBKm,8cMMpAAFEsxE,36.5,89.34
rVNWl7OHR5iU,ymZvN9XtTHxn,Kvozkx4dDVxL,20.5,84.3
n75YQorLRc3V,3peHMbipESbB,NPzG9GmZi6FT,148.5,68.32
uXoKavvJnymX,raeoGi7lSKIv,V3iKL8r9W9NR,35.79,47.55
997ovizTlZoj,ugnUux9caGJR,r3yxnIw7CDkS,518.18,17.38
gEviP7Aau7DW,MaqLxYChz0BV,c1Dw1Rwr2Qdd,538.9,93.45
ekjr1qMvcRto,7g4rj4U5WBAm,BGPWBRIq3VJB,106.74,237.84
aM7eW4c0p2wm,f58wqfqFqpZI,dMvfk1IQQJPl,517.65,20.3
cdO1Ywvq93eK,5qSnAM0dciwg,pGQkRG4o0zZ9,80.75,13.92
3aQJlgawq4Te,D79ZZ57xvIc3,3KuTukGXgD7C,206.57,38.92
RoHTIGTHhp4r,jWyR1q6W4ihV,vlLUp3U56e8x,692.0,13.17
hGQwyyTql74t,Qf3jXDCJPvkJ,HaUIinFOemaU,435.55,25.61
Hfxt1xvSIcqg,jV0PoyPEwi5q,hPul3uOy9nao,73.4,6.87
b9KaiYpVrEut,vKK47z99mzDv,YyL84Vm0srCc,72.58,69.53
MvXceGxY15OY,mnGcw2kriqKU,ruq0u2ZpAMDr,95.03,60.35
j3a1k2qo9Hqe,eX2JZe7P5zHr,9xdiogxz7kit,107.15,58.65
Bexf5FamPuKB,z4y1xTKYlSCb,RFMenJSKu8hK,56.89,5.24
MWgtF4Am6FWl,8Wn686zcC7qd,WTbhLip6Y9IF,103.12,262.72
4Ek0npnfiyaO,ZOefjRf1mJMg,qnZS2nScyH1U,18.04,111.38
S3sWNIlWW1Lt,tlkyrRuZ2UUb,VbREMx1xh7Eb,122.99,24.08
Dr16Ga6kDCm3,fqCOwhSFsgt0,KMUPLmVqQPcw,135.64,38.64
eHUAEy31bRH3,89yNo3XwRmiI,BNMDH5cri8N5,79.3,6.87
1deKGM7QHwcc,zl13oTu5QI9f,hmS6KkvxMbyF,109.82,32.95
GJSlgVduPLgW,E3aF4DOUqunq,fHrsJIRCjuec,116.11,6.87
j1Yp9J3i2AGN,jrc0v3ZRw6Zg,ZNVgXvCvMqkS,266.55,6.08
4g0HPo0hhfZ5,pDgjyNjo0Zvs,mfE47TAJF4NL,128.99,14.29
HqsP6BYoQM61,VUNbVabweATx,yHsOFiqVrV1u,34.0,87.87
vL3zmPLMXyt5,EVWiSeHvSgeK,tkz7ATeWumZo,181.01,16.45
YAl5TMdaRQmS,nqgcM6TmDg8N,tjn9TXOjEGlU,98.6,50.28
JMfySiNI6jgH,UaSK8bR3tsDF,vLWjzgEuN5Xb,354.9,44.29
PJ0K16ploS93,NEp5xYURUfe0,YYXMiqTJbeNf,150.82,72.67
p2VqOwAG16QS,7VkXQhYvmPFg,BWczKEOZMEFy,23.1,38.62
