order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_timestamp,order_estimated_delivery_date
rQAINojpHM5p,z9iJD2VRThJ8,delivered,2017-08-31 10:18:29,2017-09-01 02:15:27,2017-09-08 15:58:15,2017-09-20
Rt3nhhiWSPf0,Ii6mcQue1k1J,delivered,2018-06-26 11:01:47,2018-06-26 11:18:21,2018-06-28 18:24:59,2018-07-16
FLZd2CVcOTOV,zm0fsVN8aMR0,delivered,2018-06-05 23:41:55,2018-06-06 23:35:15,2018-06-21 23:27:38,2018-07-16
HkNCulUm7aHO,8e4ETx6XGaEi,delivered,2018-02-06 18:52:21,2018-02-07 03:10:06,2018-02-14 20:07:38,2018-03-07
NuYj2Hb120fU,p3bA9c2eDtEm,delivered,2018-03-27 09:34:49,2018-03-27 09:47:11,2018-03-31 11:36:30,2018-04-09
nxh56fhmAuD8,057r7YeW8d2i,delivered,2018-02-18 12:27:58,2018-02-18 13:30:27,2018-03-06 18:34:10,2018-03-21
v7C1ZNuVNEu3,XI6hJDDRsA4z,delivered,2017-11-24 17:31:37,2017-11-24 20:57:31,2017-12-13 17:43:56,2017-12-22
TrIOxNKwRI91,eR4wsfnfm7nL,delivered,2018-06-01 19:09:06,2018-06-01 19:31:25,2018-06-08 16:35:48,2018-06-26
H6whAb3BZmSY,SXoXFuycF789,delivered,2018-06-19 14:26:45,2018-06-21 03:17:52,2018-06-29 23:47:57,2018-07-19
bsDJqHgiNuEy,2ZnQhqhU6qcJ,delivered,2017-09-25 15:27:56,2017-09-26 04:07:12,2017-10-06 23:13:52,2017-10-20
MUIjnH72mqZu,V1Zpa8btlc7b,delivered,2018-03-11 18:33:51,2018-03-11 18:50:26,2018-04-05 16:50:49,2018-04-13
bVQLXuqwtLzQ,M0VcOis73yB7,delivered,2018-06-19 10:25:58,2018-06-19 10:55:51,2018-06-20 21:52:23,2018-06-29
vMUe9QR18I7i,NvppEsR7qa6w,delivered,2017-04-09 19:10:22,2017-04-09 19:22:22,2017-05-07 08:45:55,2017-05-18
rxq7JwYRko4J,9RZvJvaOz8KO,delivered,2018-02-16 17:15:53,2018-02-16 17:31:23,2018-02-28 19:39:04,2018-03-14
s4cMOO6GgClj,4ByXOgTGTuxg,delivered,2017-07-18 17:05:16,2017-07-18 17:15:15,2017-07-26 09:06:45,2017-08-10
4U5GZEl9munV,uGtM3OKk4BCe,delivered,2018-01-18 10:21:56,2018-01-19 10:15:59,2018-01-26 21:14:19,2018-02-15
5QwCHJSkbfJV,V0X2bGc5kzeW,delivered,2017-04-26 15:30:59,2017-04-26 15:42:30,2017-05-08 12:30:01,2017-05-19
wX3OON1Gm5s8,2ZGFn2WLJ8sJ,delivered,2018-01-24 12:38:18,2018-01-25 12:31:28,2018-02-07 19:25:33,2018-02-22
f97luAii2KfW,CTSAiiZCpNBQ,delivered,2017-10-02 17:32:29,2017-10-02 17:49:13,2017-10-11 19:46:35,2017-10-30
wcHmHvvKs6j2,wxKp9mVlOy29,delivered,2018-03-05 16:03:31,2018-03-05 16:40:26,2018-03-16 18:08:44,2018-03-27
O6n5lon6CvjW,5TPGUDYFzZop,delivered,2018-07-02 14:59:34,2018-07-02 15:10:42,2018-07-10 21:33:44,2018-08-02
ppKxfGquowFm,ZbC4teexNKeI,delivered,2018-08-21 14:51:23,2018-08-21 15:10:20,2018-08-29 22:40:38,2018-09-05
fwrA6yQXnvMF,OEVdjlJdYwzc,delivered,2017-06-30 11:08:44,2017-06-30 11:23:43,2017-07-07 19:47:31,2017-07-24
wbXrU3qILtPK,jNexQjerJT8S,delivered,2018-04-07 13:05:52,2018-04-07 13:15:19,2018-04-18 17:41:48,2018-05-02
3dG5g9sX7J5O,DcEpcXqzA1XF,delivered,2018-02-07 18:50:34,2018-02-09 10:11:35,2018-02-22 23:25:19,2018-03-05
BXyNrgVmjIq2,nVmfOgxzWK2w,delivered,2018-08-01 08:29:38,2018-08-01 08:44:07,2018-08-15 16:47:01,2018-08-13
0IN0UILKBbc4,EfiTOfupg9Mr,delivered,2018-03-22 14:08:52,2018-03-22 14:15:42,2018-04-19 17:35:53,2018-04-18
zBKwjAGLk9FG,21rXw1IvSuZb,shipped,2018-03-02 22:44:58,2018-03-02 22:55:40,,2018-03-23
EDzGtJsuJ4y2,l08eyboJrISI,delivered,2018-08-22 19:19:31,2018-08-22 19:30:25,2018-08-29 13:31:47,2018-09-06
qRfwxU4J0g30,gJ60zmVQVI68,delivered,2018-06-11 11:57:29,2018-06-11 12:23:05,2018-06-14 22:16:36,2018-07-05
wUSseHIeZEgj,uWhe0qlCFkwm,delivered,2018-06-16 19:42:05,2018-06-16 19:58:37,2018-06-22 20:24:49,2018-07-11
WOBdN8C4eeFN,a5kBHgEB4owJ,delivered,2017-11-13 21:15:49,2017-11-13 21:30:27,2017-11-22 17:42:17,2017-12-04
wHwq7iv9GozJ,IxkbfnxD9Ltj,delivered,2017-02-08 17:25:18,2017-02-08 17:35:13,2017-02-15 10:24:53,2017-03-21
kYCm5HB0kEgA,MX9xcyW5JFBR,delivered,2017-11-24 16:38:09,2017-11-24 20:32:47,2017-12-04 20:46:16,2017-12-20
STBnPSZbD2tB,gbwgxuz17FRU,delivered,2017-11-13 08:53:34,2017-11-13 09:06:35,2017-12-01 17:27:40,2017-12-01
IXY8DxXORWpP,eJCoTy05KoIQ,delivered,2017-11-11 21:04:48,2017-11-11 21:15:30,2017-11-17 21:32:14,2017-12-01
GSrDXLQPvyFG,LgUxsoIDGu6Y,delivered,2017-08-12 20:13:18,2017-08-15 03:45:37,2017-08-23 18:53:19,2017-09-05
BWP09MdOL6WE,mA00wxMIvDlf,delivered,2018-02-09 10:47:01,2018-02-10 10:47:44,2018-02-20 15:03:38,2018-03-05
fw4waddBK2OY,4GaaqrJDyGmj,delivered,2018-07-13 14:28:26,2018-07-13 14:55:25,2018-07-23 14:50:55,2018-08-15
StkLsojCl96E,p2Rgut8Fu773,delivered,2018-02-27 15:54:52,2018-02-27 16:30:05,2018-03-22 16:08:46,2018-03-28
smvsp0x1migC,YlZBajhpAM3A,delivered,2018-06-10 00:58:14,2018-06-10 10:58:06,2018-06-25 20:32:55,2018-07-23
rhbo8KSWJNij,9nQTKDMFpQ4Z,delivered,2018-02-13 22:32:11,2018-02-13 22:47:36,2018-02-19 20:47:00,2018-03-06
pORQWGEnFbkE,i28Nu2HEmP5Q,delivered,2018-02-04 23:00:07,2018-02-04 23:10:24,2018-02-07 18:45:54,2018-02-21
cyVeNKEneboy,uTUt2DRykwFq,delivered,2017-11-17 00:17:35,2017-11-17 00:30:48,2017-11-24 23:06:48,2017-12-14
HYLkHE7kvPwH,QuWylhvBZY5z,delivered,2018-08-13 17:53:26,2018-08-13 18:10:09,2018-08-26 13:55:39,2018-08-31
tcrJHM5Us2Wn,lBfYneKuXvOU,delivered,2018-08-11 13:00:45,2018-08-11 13:10:15,2018-08-21 00:04:04,2018-08-22
P5TfyD5L4nld,yQQBlPHyUFGu,processing,2017-10-01 15:33:50,2017-10-01 15:50:55,,2017-10-27
pnKxofRs9jpr,i5Ll1bWMlt4v,delivered,2018-05-02 23:43:21,2018-05-03 00:13:10,2018-05-08 20:41:13,2018-05-23
qOaSTE6ggxi5,gIEGyT3UGJsy,delivered,2018-06-22 10:17:53,2018-06-22 10:36:02,2018-06-27 14:36:34,2018-07-23
UA7AmfAWiuRS,gn0emoRHP7sO,delivered,2018-02-14 11:08:40,2018-02-14 11:28:17,2018-02-24 00:08:33,2018-03-09
VWRI8R4UJdqb,vzf9CQ6dBAwU,delivered,2018-01-14 09:06:06,2018-01-14 09:17:29,2018-01-25 19:04:07,2018-02-20
i6OgGpIUtp9H,jj3C7TASAaR1,delivered,2017-07-23 20:30:29,2017-07-25 03:45:38,2017-07-28 20:06:50,2017-08-10
6JPYNOsAuEep,x3Rl1TOGEKo9,delivered,2018-07-01 01:57:58,2018-07-01 02:48:59,2018-07-13 20:12:40,2018-08-09
7UkQ3QehlbbW,auTG60Goy7na,delivered,2018-08-14 17:26:15,2018-08-14 18:24:01,2018-08-25 00:08:29,2018-09-06
k10hpMXCqlon,U90LbdPUFccK,delivered,2017-03-14 09:53:26,2017-03-14 09:53:26,2017-03-20 08:35:19,2017-04-06
CatishPsIgps,zuQVCh7STJeP,delivered,2017-11-13 15:09:43,2017-11-13 15:30:31,2017-11-23 20:16:07,2017-12-08
z1xoruTzsdYF,c1XYE5oaPy5K,delivered,2017-12-07 20:33:24,2017-12-07 20:51:05,2017-12-27 18:19:53,2018-01-08
szyBuxEh64sx,jp0a7LMyBah4,delivered,2017-08-03 13:59:34,2017-08-03 15:15:14,2017-08-15 18:03:54,2017-08-29
7TBYDDBdqPy1,IJpOuT7p0goX,delivered,2018-08-09 15:02:10,2018-08-09 17:10:20,2018-08-20 23:22:32,2018-08-21
zFEQnuUZnrtq,Jrn9tBz5k2Tw,delivered,2017-11-25 00:22:16,2017-11-25 03:11:59,2017-11-30 20:55:54,2017-12-11
otc5kpLhqCcg,1Esgk028b9rO,delivered,2017-09-09 14:03:48,2017-09-09 14:15:13,2017-09-25 22:08:43,2017-09-28
fFKwDlyqAtoC,JhyqfNzdf2A8,delivered,2018-03-15 13:18:35,2018-03-16 03:45:27,2018-03-29 16:42:28,2018-04-17
GQwHE0kz5Nrz,o09wQDTGEm28,delivered,2018-05-02 15:40:15,2018-05-02 16:19:50,2018-05-11 12:33:07,2018-05-29
ZYwKahB9Mm5D,kfMrlDnQDMXw,delivered,2017-10-06 10:48:07,2017-10-06 10:56:17,2017-10-21 15:47:55,2017-11-09
hYhjvyY23tw6,TvXSnTIcr11z,delivered,2018-07-06 14:00:33,2018-07-07 13:55:10,2018-08-01 19:39:52,2018-08-08
94sOQaJ6lvqP,DSIFLCIWmpqK,delivered,2017-11-21 17:02:45,2017-11-21 17:11:22,2017-12-01 18:13:42,2017-12-15
X4NI9itkOtO6,JyvCAaZahFCk,delivered,2017-06-06 11:52:48,2017-06-08 02:50:28,2017-06-16 16:27:53,2017-06-30
Eq3KyCub5yZd,DZfMU81SCojP,delivered,2017-07-16 21:14:32,2017-07-16 21:25:17,2017-07-22 13:52:55,2017-08-14
pP4E9vHWcJpV,shK5VWdLUlKI,delivered,2017-02-07 18:06:18,2017-02-07 18:15:16,2017-02-16 13:15:02,2017-03-08
DbpaGc7r5qlC,jV2iKkLQKBft,delivered,2017-08-31 17:47:19,2017-08-31 18:05:09,2017-09-11 20:46:53,2017-10-02
ajg8xWM2ohQ8,Qv2rwlge2MP9,delivered,2018-02-12 10:09:45,2018-02-12 10:28:10,2018-03-02 20:07:47,2018-03-13
OpWxsVWg8s7P,sKMoQnb4wb9G,delivered,2018-03-10 18:05:33,2018-03-10 18:15:25,2018-03-22 00:03:27,2018-04-03
juARwNum6s5E,wMf4QG9LK81Z,delivered,2018-03-26 13:02:11,2018-03-26 13:15:28,2018-03-29 20:18:55,2018-04-06
FWJbgnmDVTKA,elY9GGhY5HnW,delivered,2017-11-10 23:46:05,2017-11-10 23:55:22,2017-11-23 19:22:12,2017-12-04
gJz3dHQTDzPX,sfUHQXAPXHXF,delivered,2018-08-18 23:06:14,2018-08-20 19:10:03,2018-08-29 19:42:15,2018-09-04
ySnnuhXbkPPl,1afepPHxrLav,delivered,2018-05-16 12:27:20,2018-05-16 12:54:00,2018-05-22 12:59:08,2018-06-19
oWCrjn4pCCLh,Br8Wcj8ZeRst,delivered,2017-08-09 12:30:18,2017-08-11 04:26:18,2017-08-25 18:05:13,2017-08-31
KgyMCv4MZtom,de7PfnWIzMun,delivered,2018-08-09 21:42:50,2018-08-11 02:45:23,2018-08-16 22:46:35,2018-08-16
7YwsOb2qN56g,hXr3hOof8WwQ,delivered,2018-04-14 00:53:37,2018-04-14 01:09:24,2018-04-20 20:19:26,2018-05-09
V0S7ckvFUIj0,boh6gNgevm3a,delivered,2017-02-09 15:03:09,2017-02-09 15:10:23,2017-02-23 11:27:50,2017-03-15
Gt0fB0beIbAT,EoFZWGmGjNK0,delivered,2017-12-09 01:11:26,2017-12-09 01:43:53,2017-12-28 21:24:55,2018-01-04
t8gvD5UhDqoa,j3PAkX8im9Zd,delivered,2018-07-12 10:27:03,2018-07-13 10:25:07,2018-07-23 21:18:05,2018-07-31
0J1TcAUsXPo6,EUtkgf9LevNe,delivered,2017-11-26 09:29:07,2017-11-26 09:54:21,2017-12-06 20:51:36,2017-12-20
WvcMjrVyAngl,xzolDs75loKN,delivered,2018-06-19 19:37:00,2018-06-19 20:16:21,2018-06-21 17:36:34,2018-06-29
Q6OrW0V1BoU6,ylFcV68VEbGf,delivered,2018-01-21 16:34:52,2018-01-24 08:31:52,2018-02-04 10:08:55,2018-02-14
laIMjG1umfH9,fT2NMm48R6dc,delivered,2017-08-16 19:02:40,2017-08-16 20:25:16,2017-09-27 08:08:57,2017-09-20
knemkyPrsXbS,E4H6F1cdam0o,delivered,2018-03-21 15:06:40,2018-03-23 02:15:35,2018-04-04 15:58:54,2018-05-04
UjLcwgm0TUpd,HGj4XcFHUOhK,delivered,2017-06-06 22:05:30,2017-06-06 22:15:13,2017-06-08 17:22:30,2017-06-20
vngXHgruG9uF,NIGRETir7ER4,delivered,2018-03-18 22:28:09,2018-03-18 22:48:20,2018-03-29 16:21:19,2018-04-13
Oy1aaxWxlqZH,uN6XTyqMHTua,delivered,2018-04-30 09:51:50,2018-04-30 10:15:48,2018-05-03 17:18:41,2018-05-14
HcnwX1dYIp1K,RV8oAU74Ty0L,delivered,2017-10-18 12:34:11,2017-10-19 02:49:13,2017-10-31 18:57:30,2017-11-07
7k80isXmGZBe,58uP9r87ikdL,delivered,2018-07-23 14:27:37,2018-07-23 16:46:02,2018-07-25 18:18:36,2018-07-31
qULDYlOI9nin,W7cbUmCp6AQV,delivered,2017-09-22 11:16:39,2017-09-26 04:07:12,2017-10-05 21:07:46,2017-10-19
PqAKpoMxY2wd,Rt5t4VpfE70J,delivered,2018-04-09 14:19:27,2018-04-10 07:35:24,2018-04-26 01:18:40,2018-05-07
ARO9cf12Y4wx,Ksl9xD8v8ilO,delivered,2018-03-24 09:37:26,2018-03-24 11:41:17,2018-03-28 14:37:52,2018-04-10
WPyZY7c41B5J,bXgvdV74Xxu2,delivered,2018-05-13 13:05:02,2018-05-13 13:33:22,2018-05-15 19:37:06,2018-05-24
UiEWEIYm1Vua,OiUMii6OuAyO,delivered,2018-08-08 14:27:15,2018-08-09 08:50:17,2018-08-21 15:33:32,2018-08-27
aQrmTCUXPI9I,Eb0M1LiNK0O3,delivered,2018-07-30 20:33:35,2018-07-31 20:30:55,2018-08-10 19:05:42,2018-09-11
YWVXluG76sUp,8GvFhyGypVIT,delivered,2018-05-08 17:26:05,2018-05-09 17:36:16,2018-05-11 19:33:04,2018-05-16
iJyuWAdXV1dk,DtUMLrJrnLjX,delivered,2017-09-16 17:04:01,2017-09-16 17:24:22,2017-09-22 21:22:14,2017-10-05
q39PDrnyoSet,gPOmkZQF8nrr,delivered,2018-01-08 17:18:27,2018-01-08 17:31:22,2018-01-16 21:51:28,2018-02-14
4slfHdXkywoX,Hj4BV2X9Qo0K,delivered,2017-12-18 14:54:52,2017-12-19 09:51:41,2018-01-03 19:32:32,2018-01-10
lrfTMFA7BkFy,j2Ianm9Djnhc,delivered,2018-05-22 10:59:16,2018-05-22 11:15:28,2018-06-08 23:25:29,2018-06-08
U7E5BTR90sh9,t2sQ6i4TqzCN,delivered,2017-06-01 09:03:05,2017-06-02 04:22:56,2017-06-09 15:42:47,2017-06-26
7iFzpISj2kgk,c0NLh5VgQJmS,delivered,2017-10-25 23:21:21,2017-10-25 23:35:16,2017-11-21 12:44:48,2017-11-24
fW3HO4Wvp2Gu,ca36o3lhRld6,delivered,2017-08-14 09:32:27,2017-08-16 03:25:37,2017-08-29 18:35:43,2017-09-05
Wo3jppvpG5FG,sxlzsgbJB1lD,delivered,2018-07-10 16:08:55,2018-07-10 16:25:49,2018-07-18 17:08:31,2018-07-27
C9htF8medO3T,scdp0Cy79IxR,delivered,2018-03-20 09:29:26,2018-03-20 09:48:16,2018-03-28 15:14:52,2018-04-16
UfF43wTFtdU1,yUPKCEmRxlX6,delivered,2018-07-16 14:08:47,2018-07-16 14:20:16,2018-07-23 22:21:43,2018-08-02
Tj1S617D2m4Z,3iLR5yUZhBqk,delivered,2017-12-02 12:46:59,2017-12-02 12:58:40,2017-12-06 17:24:43,2017-12-20
rJSisZDPNBPL,nUGUePKiAIZp,delivered,2018-02-11 00:50:02,2018-02-15 04:11:08,2018-03-07 00:09:34,2018-03-13
0ka5GjrTAGPL,CKXFcgGYcZWr,delivered,2018-03-05 12:03:36,2018-03-06 11:55:47,2018-03-09 20:48:40,2018-03-15
ITRZUU501J3H,tjoa9SrYe9BN,delivered,2018-05-28 17:20:02,2018-05-28 17:35:09,2018-06-07 18:38:24,2018-07-19
AKthVQJmR8Xo,nabp3aKP6x08,delivered,2018-01-10 16:42:22,2018-01-10 16:49:36,2018-01-18 13:47:04,2018-02-02
wy35vWmwleH3,DquPrT3OHStm,delivered,2017-09-06 12:37:51,2017-09-06 12:50:18,2017-09-11 22:03:00,2017-09-25
IMmolKIwyaL8,iGfrC0zFYDdE,delivered,2018-07-02 10:34:59,2018-07-02 10:50:12,2018-07-09 21:16:33,2018-07-27
rn5fu6Gw0gN7,XwR5T2HNH8u3,delivered,2017-11-10 12:12:10,2017-11-10 15:51:47,2017-11-21 19:29:18,2017-11-24
sJPZMA0Srqhr,4UKWPLUdIRDX,delivered,2018-07-14 14:46:54,2018-07-17 04:32:07,2018-08-07 17:43:53,2018-08-24
dIfzu3Zvfc4o,PlK330XnTeql,delivered,2018-04-17 12:34:27,2018-04-17 12:53:41,2018-05-07 18:58:41,2018-05-14
UUgINzlZhwZ5,gClY00n45bNJ,delivered,2017-09-13 23:19:51,2017-09-13 23:30:11,2017-09-15 19:51:12,2017-09-25
IFV8OBRJTJ41,fHAG1oFB0hVo,delivered,2017-01-19 14:38:27,2017-01-19 14:50:07,2017-01-23 12:38:48,2017-02-27
qDqAyzjenbqD,hy18Uid4HfnN,delivered,2018-06-11 20:59:33,2018-06-12 05:16:42,2018-07-06 19:38:44,2018-07-18
OwhRf90zW9Ma,OgqnuJCnXHLl,delivered,2017-10-18 12:56:16,2017-10-20 17:49:27,2017-10-30 19:05:31,2017-11-14
UNGMgnIcu75o,8pVanQKND0BU,delivered,2018-05-18 02:07:42,2018-05-19 03:12:59,2018-06-07 23:03:59,2018-06-13
5wbAdMFrYtt3,0KH1WpVepE8a,delivered,2018-04-14 00:58:00,2018-04-17 05:51:20,2018-04-20 22:51:26,2018-05-02
igmoO0LJ8nSh,0iEGjLPibWn8,delivered,2017-12-03 21:35:37,2017-12-03 22:58:10,2017-12-16 00:42:30,2018-01-02
dgrD9aOjonmj,kTEejHX4zMZD,delivered,2018-05-21 22:48:51,2018-05-22 02:15:42,2018-06-05 19:42:39,2018-06-11
2cyrnrOTAP34,1xvAEHE3dGQo,delivered,2017-12-26 16:40:32,2017-12-26 16:53:29,2018-01-04 14:29:36,2018-01-19
WLIoq1k5nqca,1B008Pg5l9FX,delivered,2017-01-21 19:46:23,2017-01-21 20:01:50,2017-02-09 15:44:10,2017-03-15
ssoi92r2v4aQ,GOBDuyFmQDFU,delivered,2018-08-10 14:10:21,2018-08-11 08:50:17,2018-08-22 15:24:40,2018-09-18
eDuUdQ289rOz,4K63CfJdw5ZN,delivered,2018-02-25 11:24:39,2018-02-27 04:31:10,2018-05-03 00:48:41,2018-03-21
bxAH0hdPK8Ve,c6Iy60pTXNtT,delivered,2017-06-27 11:18:05,2017-06-29 03:04:23,2017-07-06 17:32:08,2017-07-19
bemTDG5L0BAm,tEigEFC88w9J,delivered,2018-06-15 16:28:59,2018-06-15 17:02:23,2018-06-22 22:14:30,2018-07-11
gdqNFQSD1DOz,rb8DPrswRgpG,delivered,2017-11-11 20:15:51,2017-11-12 20:26:28,2017-11-26 17:05:00,2017-12-07
83Qyag5AG8QP,n6aPIBywsZ3R,delivered,2017-11-27 15:53:04,2017-11-27 16:10:51,2017-12-19 20:17:02,2017-12-19
mc0A6CasWWlx,3LGn5WIZpzeY,delivered,2018-01-05 15:05:30,2018-01-05 16:09:05,2018-01-18 21:28:35,2018-02-15
Uemyz3ArFRGc,IH6fThNrJMzK,delivered,2018-01-09 19:32:16,2018-01-10 10:32:00,2018-01-11 21:26:01,2018-01-26
dqP2rDoGSpeG,Pjy84Tdfsr7G,delivered,2018-01-02 12:13:57,2018-01-02 12:29:22,2018-01-11 22:42:10,2018-01-24
lxHrAq4Jj6Jt,gxDKaGiAkJ4K,delivered,2017-11-25 13:12:27,2017-11-25 13:33:58,2017-12-05 17:52:06,2017-12-18
3mXJZS5El9wz,2i5Ex9zZPkfD,delivered,2017-06-13 11:55:18,2017-06-13 12:15:22,2017-06-26 14:36:46,2017-07-14
mbrY1nnoDxP1,g2WOuRACnImq,delivered,2018-02-12 21:18:43,2018-02-12 21:30:30,2018-02-26 22:48:45,2018-03-12
j7YPOYKlcVcM,8k1gNJQ0QUil,delivered,2017-12-21 17:42:53,2017-12-21 17:55:20,2017-12-29 17:08:05,2018-01-26
TNRlbAOQwBnL,jFPzfeZnq4JC,delivered,2018-01-07 15:30:53,2018-01-07 15:39:19,2018-01-13 01:32:06,2018-02-01
7uzMQYJz8Dki,Zg8NlB6u62LQ,delivered,2017-10-11 14:18:00,2017-10-11 14:42:32,2017-10-20 19:07:47,2017-10-24
lZPRH3PrX25J,XiPxZrBtZdqC,delivered,2017-10-30 13:28:30,2017-11-01 03:26:30,2017-11-10 23:34:48,2017-11-27
3l8WL7ClZWbq,uzXkrELqORyv,delivered,2018-02-23 13:12:21,2018-02-23 13:29:40,2018-03-06 12:18:45,2018-03-16
GuKlPkkktPuu,5FbGnpzYf5Dd,delivered,2018-03-14 14:37:15,2018-03-16 03:25:20,2018-04-02 19:12:23,2018-04-05
lhI9KmHimSGh,0bqv5KSYyylm,delivered,2017-11-30 10:48:32,2017-11-30 11:02:38,2017-12-12 16:58:44,2017-12-21
C7lcVV4ccCRX,i8gppCnGO4A2,delivered,2017-04-20 09:57:34,2017-04-20 10:05:45,2017-05-02 14:33:30,2017-05-24
pNn4Y9QaSsZF,duAw2MUx8uVd,delivered,2017-06-13 20:02:30,2017-06-13 20:15:14,2017-07-04 15:02:57,2017-07-10
XzhRnrXgVkim,JncjjOrSIf7o,delivered,2018-03-12 14:55:12,2018-03-14 02:49:03,2018-04-24 18:42:07,2018-03-29
cPzHqIP5N2ZB,q1PDJD2zrKrN,delivered,2018-01-17 18:06:57,2018-01-17 18:17:40,2018-01-26 01:09:15,2018-02-07
apObsGUApgGX,sZYBsp55JUaX,delivered,2017-04-23 21:58:13,2017-04-23 22:10:13,2017-05-19 15:23:59,2017-05-24
iHLImUK9qHX8,Vihvk9hYfV48,delivered,2017-02-26 14:53:38,2017-02-26 15:05:17,2017-03-13 12:28:10,2017-03-30
sqMCzh94zfTR,kKNQg9JCx9QN,delivered,2017-12-14 05:27:09,2017-12-14 05:35:38,2018-01-03 22:58:39,2018-01-12
Jebyuz3Q2IGG,uMbBN41Gz7JE,delivered,2017-11-24 00:34:46,2017-11-24 01:10:12,2017-12-14 19:46:40,2017-12-27
hsXgKggUQUZD,IwZ5LKY485lJ,delivered,2018-05-15 19:07:17,2018-05-15 19:36:09,2018-05-18 16:57:26,2018-05-29
5fQcY9Xk24ct,ORPgoQDrmT1l,delivered,2018-01-16 15:32:22,2018-01-16 15:50:38,2018-01-30 01:48:46,2018-02-20
f4sy8uADEJxn,GrUUjfmDcuGh,delivered,2018-02-17 03:01:19,2018-02-20 07:26:55,2018-03-02 17:09:30,2018-03-20
ivEpEYP1fNXE,stRbqQvcoAYX,delivered,2018-08-03 13:37:28,2018-08-03 13:50:20,2018-08-16 21:03:23,2018-08-31
864xuestw88J,DU1P2Zd2sCZr,delivered,2018-06-07 21:41:19,2018-06-07 21:54:43,2018-06-15 17:28:42,2018-07-05
DeMRSRkC9ckQ,i7SnxbqwziFR,delivered,2017-08-30 11:52:46,2017-09-02 09:30:12,2017-09-18 21:17:51,2017-10-03
XQGiPXW0JfU5,wgC6lBWQSgO7,delivered,2017-07-24 09:33:52,2017-07-24 09:50:14,2017-07-26 20:42:24,2017-08-04
p7RzY84HkixM,4LS8aIZ2yuYv,delivered,2018-01-01 15:54:17,2018-01-01 16:06:57,2018-01-09 17:40:02,2018-01-26
22uN4mx3Y9LW,A1rN10h2HMu5,delivered,2018-01-03 09:16:57,2018-01-05 02:38:36,2018-01-15 18:52:52,2018-01-30
7MjpD87GnJE3,hE2qUREALTaO,delivered,2017-08-06 19:40:37,2017-08-06 19:55:06,2017-08-11 13:49:50,2017-08-25
pA9jC8YQNpU8,12EowIEPWSan,delivered,2018-05-16 18:10:37,2018-05-16 18:41:39,2018-06-12 20:21:27,2018-06-08
KX2n4xknaE2V,GoSNPAwbru1s,delivered,2018-05-30 02:19:29,2018-05-30 02:35:11,2018-06-11 17:23:41,2018-07-13
rtVHTPnMhXar,fu1HWpPm3qtJ,delivered,2018-04-02 20:25:56,2018-04-02 20:35:17,2018-04-11 11:14:31,2018-04-25
1QmkfUfyDM0P,Jb6316xJmsLd,delivered,2017-10-30 22:06:35,2017-10-31 10:28:11,2017-11-06 21:06:43,2017-11-16
RFZUhD6FoxPm,KEj9b6sPdCW0,delivered,2018-03-26 13:03:35,2018-03-26 13:15:41,2018-05-03 13:48:29,2018-05-07
lZ2g3w7mICk8,7aK7Xkl2chuB,delivered,2018-06-08 08:46:42,2018-06-09 14:31:46,2018-06-25 12:48:25,2018-07-13
lfeDRsPLDoQB,8jQWbP8W9DXy,delivered,2018-03-02 15:27:05,2018-03-03 02:35:37,2018-03-16 22:12:59,2018-04-04
y2FTy5cvMvuM,bdrk0HiHZTge,delivered,2018-07-05 16:25:40,2018-07-06 02:35:18,2018-07-09 18:16:53,2018-07-27
xYl7XZVe5SdR,qGbS0zcFVMbB,delivered,2018-02-04 22:28:21,2018-02-04 22:49:57,2018-03-13 20:48:39,2018-03-05
8gMPQYH8x6Sx,tkE1hzklQCxI,delivered,2018-08-01 22:27:35,2018-08-03 02:45:09,2018-08-16 19:11:58,2018-08-28
bEQLH2hVC9gc,Br5X1hzVq6fj,delivered,2018-05-03 10:46:02,2018-05-03 12:19:35,2018-05-07 18:02:31,2018-05-23
uxFKyXwrNY6h,IHOvtNH6J5hk,delivered,2018-01-15 14:03:31,2018-01-15 14:15:23,2018-01-28 14:27:39,2018-02-08
Eon7tvTLrLFG,Kc4Qe04TRDh1,delivered,2018-05-08 23:17:15,2018-05-08 23:34:27,2018-05-14 15:19:26,2018-05-18
7PSsWtZkrGjf,LN780OBuV5u4,delivered,2017-11-28 17:43:07,2017-11-28 17:56:39,2017-12-12 01:24:56,2017-12-22
jUJZKDrCGIrq,QAklYdEk6a8K,delivered,2018-01-14 13:31:03,2018-01-14 14:31:06,2018-01-17 16:26:33,2018-02-06
s8fEBumwVdnz,sIyJo9lTBsTU,delivered,2018-03-22 11:48:47,2018-03-22 12:09:03,2018-04-06 10:03:06,2018-04-10
mrQjmcvhx35T,Wag1ZoybdYHi,delivered,2018-08-20 16:26:49,2018-08-21 16:35:26,2018-08-29 21:38:52,2018-09-25
sXRKYZYu23i0,3upSLaYDxPkG,delivered,2018-01-23 19:51:48,2018-01-24 02:53:17,2018-01-25 22:24:27,2018-02-07
X3BoStlMSxfQ,GTXK2LD1YzJU,shipped,2018-04-30 09:49:23,2018-04-30 10:15:44,,2018-05-14
6LQ99MD8OGpR,OBlWG5kXNLI1,canceled,2018-05-28 11:18:59,2018-05-29 03:15:20,,2018-06-20
